"code","task","cue","response","target","TSR_score","strict","lenient","condition","strict_numeric","lenient_numeric","closeness","degree","age","Gender","Ethnicity","education","languages","Language","first.language","Disorders","Device","Distraction","Honesty"
38789,1,"currency","habitat","habitat",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"surgical","hairdo","hairdo",100,"correct","correct","A1_B2",1,1,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"surgical","hairdo","hairdo",100,"correct","correct","A1_B2",1,1,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"demand","upon","upon",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"demand","upon","upon",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"anguish","fatal","fatal",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"anguish","fatal","fatal",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"mutant","nurse","nurse",100,"correct","correct","A1_B2",1,1,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"mutant","nurse","nurse",100,"correct","correct","A1_B2",1,1,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"gifted","IDK","mischief",18,"wrong","wrong","A1_B1",0,0,"low","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"gifted","IDK","mischief",18,"wrong","wrong","A1_B1",0,0,"low","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"grape","fruit","fruit",100,"correct","correct","trial",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"grape","fruit","fruit",100,"correct","correct","trial",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"heroic","ominous","ominous",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"heroic","ominous","ominous",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"publish","IDK","frozen",0,"wrong","wrong","A2_B1",0,0,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"publish","IDK","frozen",0,"wrong","wrong","A2_B1",0,0,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"sacred","regard","regard",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"sacred","regard","regard",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"delayed","compute","compute",100,"correct","correct","A1_B2",1,1,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"delayed","compute","compute",100,"correct","correct","A1_B2",1,1,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"adjust","nuisance","nuisance",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"adjust","nuisance","nuisance",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"mole","wizard","wizard",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"mole","wizard","wizard",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"madness","folklore","folklore",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"madness","folklore","folklore",100,"correct","correct","A2_B2",1,1,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"liberty","IDK","breed",25,"wrong","wrong","A1_B2",0,0,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"liberty","IDK","breed",25,"wrong","wrong","A1_B2",0,0,"low","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"sewer","frontier","frontier",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"sewer","frontier","frontier",100,"correct","correct","A2_B1",1,1,"high","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"modesty","flyer","flyer",100,"correct","correct","A1_B1",1,1,"low","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"modesty","flyer","flyer",100,"correct","correct","A1_B1",1,1,"low","low",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"laser","cosmic","divine",17,"wrong","wrong","A2_B2",0,0,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
38789,1,"laser","cosmic","divine",17,"wrong","wrong","A2_B2",0,0,"high","high",21,"female","Indian","jc",3,"Tamil, Hindi","yes","no","computer","no","no"
39038,1,"apple","flower","flower",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"banner","IDK","breed",25,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"bloom","aguish","habitat",31,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"anguish","flyer","giggle",36,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"demand","IDK","crack",25,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"depend","IDK","wasp",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"dive","IDK","mischief",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"adjust","idk","divine",22,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"boost","idk","hunter",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"breeding","idk","nuisance",18,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"broker","knob","fatal",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"donation","confined","portray",13,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"compound","chemist","chemist",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"madness","IDK","ominous",20,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"modesty","IDK","knob",29,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"click","IDK","wizard",44,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"delayed","IDK","mature",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"olive","knob","banking",36,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"orange","tree","tree",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"mole","IDK","folklore",18,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"mutant","nurse","nurse",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"pigeon","IDK","compute",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"confined","donation","donation",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"orphan","IDK","writer",22,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"pageant","IDK","east",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"publish","idk","spacious",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"sacred","IDK","regard",22,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"sewer","educate","educate",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"surgical","natives","natives",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"vessel","IDK","upon",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"gifted","IDK","litter",22,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"poised","IDK","annual",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"editing","frozen","frozen",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"gallery","id","prolong",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"laser","idk","oyster",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"liberty","venom","hairdo",18,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"cosmic","idk","guiding",40,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"currency","flyer","flyer",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"publicity","crack","venom",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"heroic","IDK","frontier",18,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"harass","striped","striped",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"proposal","idk","vitamin",20,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39038,1,"grape","fruit","fruit",100,"correct","correct","trial",1,1,"high","high",19,"female","Chinese","jc",2,"chinese","yes","no","computer","yes","no"
39058,1,"adjust","oyster","oyster",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"anguish","flyer","flyer",100,"correct","correct","A2_B2",1,1,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"cosmic","IDK","divine",22,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"currency","giggle","giggle",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"delayed","writer","writer",100,"correct","correct","A1_B2",1,1,"low","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"confined","IDK","prolong",0,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"apple","flower","flower",100,"correct","correct","trial",1,1,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"banner","IDK","wasp",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"bloom","IDK","habitat",20,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"demand","IDK","upon",0,"wrong","wrong","A2_B1",0,0,"high","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"heroic","frontier","frontier",100,"correct","correct","A2_B1",1,1,"high","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"laser","IDK","frozen",0,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"liberty","IDK","venom",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"boost","nuisance","nuisance",100,"correct","correct","A1_B1",1,1,"low","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"modesty","anguish","nurse",50,"wrong","wrong","A1_B1",0,0,"low","low",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"mole","IDK","folklore",18,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"mutant","IDK","fatal",0,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"madness","IDK","mischief",18,"wrong","wrong","A2_B2",0,0,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"orange","tree","tree",100,"correct","correct","trial",1,1,"high","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
39058,1,"breeding","IDK","guiding",40,"wrong","wrong","A1_B2",0,0,"low","high",19,"female","Indian","jc",3,"Malayalam, HIndi/Urdu","yes","no","computer","yes","no"
